M,'mouse',4.753077617757498e-05
O,'mouse',5.943430429175111e-06
R,'mouse',1.4329727018700294e-05
W,'mouse',4.977600796416127e-05
V,'mouse',7.497769413599454e-06
C,'mouse',7.046769408564643e-06
A,'mouse',1.4272257585704907e-05
D,'mounting',1.0160846195271142e-05
N,'mounting',3.531796766286881e-06
P,'mounting',2.125714771591948e-05
M,'mounting',4.753077617757498e-05
O,'mounting',5.943430429175111e-06
R,'mounting',1.4329727018700294e-05
W,'mounting',4.977600796416127e-05
V,'mounting',0.00012746208003119072
C,'mounting',7.046769408564643e-06
A,'mounting',1.4272257585704907e-05
D,'mounted',1.0160846195271142e-05
N,'mounted',3.531796766286881e-06
P,'mounted',2.125714771591948e-05
M,'mounted',4.753077617757498e-05
O,'mounted',5.943430429175111e-06
R,'mounted',1.4329727018700294e-05
W,'mounted',4.977600796416127e-05
V,'mounted',9.74710023767929e-05
C,'mounted',7.046769408564643e-06
A,'mounted',1.4272257585704907e-05
D,'mountain-bike',1.0160846195271142e-05
N,'mountain-bike',3.178617089658193e-05
P,'mountain-bike',2.125714771591948e-05
M,'mountain-bike',4.753077617757498e-05
O,'mountain-bike',5.943430429175111e-06
R,'mountain-bike',1.4329727018700294e-05
W,'mountain-bike',4.977600796416127e-05
V,'mountain-bike',7.497769413599454e-06
C,'mountain-bike',7.046769408564643e-06
A,'mountain-bike',1.4272257585704907e-05
D,'mountain',1.0160846195271142e-05
N,'mountain',0.00010242210622231954
P,'mountain',2.125714771591948e-05
M,'mountain',4.753077617757498e-05
O,'mountain',5.943430429175111e-06
R,'mountain',1.4329727018700294e-05
W,'mountain',4.977600796416127e-05
V,'mountain',7.497769413599454e-06
C,'mountain',7.046769408564643e-06
A,'mountain',1.4272257585704907e-05
D,'mount',1.0160846195271142e-05
N,'mount',3.531796766286881e-06
P,'mount',2.125714771591948e-05
M,'mount',4.753077617757498e-05
O,'mount',5.943430429175111e-06
R,'mount',1.4329727018700294e-05
W,'mount',4.977600796416127e-05
V,'mount',0.00010496877179039235
C,'mount',7.046769408564643e-06
A,'mount',1.4272257585704907e-05
D,'motor',1.0160846195271142e-05
N,'motor',6.357234179316386e-05
P,'motor',2.125714771591948e-05
M,'motor',4.753077617757498e-05
O,'motor',5.943430429175111e-06
R,'motor',1.4329727018700294e-05
W,'motor',4.977600796416127e-05
V,'motor',7.497769413599454e-06
C,'motor',7.046769408564643e-06
A,'motor',1.4272257585704907e-05
D,'motive',1.0160846195271142e-05
N,'motive',2.4722577364008167e-05
P,'motive',2.125714771591948e-05
M,'motive',4.753077617757498e-05
O,'motive',5.943430429175111e-06
R,'motive',1.4329727018700294e-05
W,'motive',4.977600796416127e-05
V,'motive',7.497769413599454e-06
C,'motive',7.046769408564643e-06
A,'motive',1.4272257585704907e-05
D,'motion',1.0160846195271142e-05
N,'motion',9.889030945603267e-05
P,'motion',2.125714771591948e-05
M,'motion',4.753077617757498e-05
O,'motion',5.943430429175111e-06
R,'motion',1.4329727018700294e-05
W,'motion',4.977600796416127e-05
V,'motion',7.497769413599454e-06
C,'motion',7.046769408564643e-06
A,'motion',1.4272257585704907e-05
D,'mothers',1.0160846195271142e-05
N,'mothers',2.4722577364008167e-05
P,'mothers',2.125714771591948e-05
M,'mothers',4.753077617757498e-05
O,'mothers',5.943430429175111e-06
R,'mothers',1.4329727018700294e-05
W,'mothers',4.977600796416127e-05
V,'mothers',7.497769413599454e-06
C,'mothers',7.046769408564643e-06
A,'mothers',1.4272257585704907e-05
D,'mother',1.0160846195271142e-05
N,'mother',0.00011301749652118019
P,'mother',2.125714771591948e-05
M,'mother',4.753077617757498e-05
O,'mother',5.943430429175111e-06
R,'mother',1.4329727018700294e-05
W,'mother',4.977600796416127e-05
V,'mother',7.497769413599454e-06
C,'mother',7.046769408564643e-06
A,'mother',1.4272257585704907e-05
D,'mostly',1.0160846195271142e-05
N,'mostly',3.531796766286881e-06
P,'mostly',2.125714771591948e-05
M,'mostly',4.753077617757498e-05
O,'mostly',5.943430429175111e-06
R,'mostly',0.0010317403453464211
W,'mostly',4.977600796416127e-05
V,'mostly',7.497769413599454e-06
C,'mostly',7.046769408564643e-06
A,'mostly',1.4272257585704907e-05
D,'most',1.0160846195271142e-05
N,'most',3.531796766286881e-06
P,'most',2.125714771591948e-05
M,'most',4.753077617757498e-05
O,'most',5.943430429175111e-06
R,'most',0.0059372591556532415
W,'most',4.977600796416127e-05
V,'most',7.497769413599454e-06
C,'most',7.046769408564643e-06
A,'most',0.006022892701167471
D,'mortgages',1.0160846195271142e-05
N,'mortgages',0.0002613529607052292
P,'mortgages',2.125714771591948e-05
M,'mortgages',4.753077617757498e-05
O,'mortgages',5.943430429175111e-06
R,'mortgages',1.4329727018700294e-05
W,'mortgages',4.977600796416127e-05
V,'mortgages',7.497769413599454e-06
C,'mortgages',7.046769408564643e-06
A,'mortgages',1.4272257585704907e-05
D,'mortgage-backed',1.0160846195271142e-05
N,'mortgage-backed',3.531796766286881e-06
P,'mortgage-backed',2.125714771591948e-05
M,'mortgage-backed',4.753077617757498e-05
O,'mortgage-backed',5.943430429175111e-06
R,'mortgage-backed',1.4329727018700294e-05
W,'mortgage-backed',4.977600796416127e-05
V,'mortgage-backed',7.497769413599454e-06
C,'mortgage-backed',7.046769408564643e-06
A,'mortgage-backed',0.0001855393486141638
D,'mortgage',1.0160846195271142e-05
N,'mortgage',0.0004414745957858601
P,'mortgage',2.125714771591948e-05
M,'mortgage',4.753077617757498e-05
O,'mortgage',5.943430429175111e-06
R,'mortgage',1.4329727018700294e-05
W,'mortgage',4.977600796416127e-05
V,'mortgage',7.497769413599454e-06
C,'mortgage',7.046769408564643e-06
A,'mortgage',1.4272257585704907e-05
D,'mortality',1.0160846195271142e-05
N,'mortality',7.416773209202449e-05
P,'mortality',2.125714771591948e-05
M,'mortality',4.753077617757498e-05
O,'mortality',5.943430429175111e-06
R,'mortality',1.4329727018700294e-05
W,'mortality',4.977600796416127e-05
V,'mortality',7.497769413599454e-06
C,'mortality',7.046769408564643e-06
A,'mortality',1.4272257585704907e-05
D,'morning',1.0160846195271142e-05
N,'morning',0.00030726631866695865
P,'morning',2.125714771591948e-05
M,'morning',4.753077617757498e-05
O,'morning',5.943430429175111e-06
R,'morning',1.4329727018700294e-05
W,'morning',4.977600796416127e-05
V,'morning',7.497769413599454e-06
C,'morning',7.046769408564643e-06
A,'morning',1.4272257585704907e-05
D,'more',1.0160846195271142e-05
N,'more',3.531796766286881e-06
P,'more',2.125714771591948e-05
M,'more',4.753077617757498e-05
O,'more',5.943430429175111e-06
A,'more',0.016484457511489168
W,'more',4.977600796416127e-05
V,'more',7.497769413599454e-06
C,'more',7.046769408564643e-06
R,'more',0.011960151856820712
D,'morally',1.0160846195271142e-05
N,'morally',3.531796766286881e-06
P,'morally',2.125714771591948e-05
M,'morally',4.753077617757498e-05
O,'morally',5.943430429175111e-06
R,'morally',0.00010030808913090206
W,'morally',4.977600796416127e-05
V,'morally',7.497769413599454e-06
C,'morally',7.046769408564643e-06
A,'morally',1.4272257585704907e-05
D,'moral',1.0160846195271142e-05
N,'moral',3.531796766286881e-06
P,'moral',2.125714771591948e-05
M,'moral',4.753077617757498e-05
O,'moral',5.943430429175111e-06
R,'moral',1.4329727018700294e-05
W,'moral',4.977600796416127e-05
V,'moral',7.497769413599454e-06
C,'moral',7.046769408564643e-06
A,'moral',0.0002569006365426883
D,'mood',1.0160846195271142e-05
N,'mood',7.769952885831138e-05
P,'mood',2.125714771591948e-05
M,'mood',4.753077617757498e-05
O,'mood',5.943430429175111e-06
R,'mood',1.4329727018700294e-05
W,'mood',4.977600796416127e-05
V,'mood',7.497769413599454e-06
C,'mood',7.046769408564643e-06
A,'mood',1.4272257585704907e-05
D,'months',1.0160846195271142e-05
N,'months',0.0026205932005848656
P,'months',2.125714771591948e-05
M,'months',4.753077617757498e-05
O,'months',5.943430429175111e-06
R,'months',1.4329727018700294e-05
W,'months',4.977600796416127e-05
V,'months',7.497769413599454e-06
C,'months',7.046769408564643e-06
A,'months',1.4272257585704907e-05
D,'monthly',1.0160846195271142e-05
N,'monthly',3.531796766286881e-06
P,'monthly',2.125714771591948e-05
M,'monthly',4.753077617757498e-05
O,'monthly',5.943430429175111e-06
R,'monthly',0.00011417806068563926
W,'monthly',4.977600796416127e-05
V,'monthly',7.497769413599454e-06
C,'monthly',7.046769408564643e-06
A,'monthly',0.0007992464247994748
D,'month',1.0160846195271142e-05
N,'month',0.0019354246279252106
P,'month',2.125714771591948e-05
M,'month',4.753077617757498e-05
O,'month',5.943430429175111e-06
R,'month',1.4329727018700294e-05
W,'month',4.977600796416127e-05
V,'month',7.497769413599454e-06
C,'month',7.046769408564643e-06
A,'month',1.4272257585704907e-05
D,'monopoly',1.0160846195271142e-05
N,'monopoly',3.531796766286881e-05
P,'monopoly',2.125714771591948e-05
M,'monopoly',4.753077617757498e-05
O,'monopoly',5.943430429175111e-06
R,'monopoly',1.4329727018700294e-05
W,'monopoly',4.977600796416127e-05
V,'monopoly',7.497769413599454e-06
C,'monopoly',7.046769408564643e-06
A,'monopoly',1.4272257585704907e-05
D,'monopolies',1.0160846195271142e-05
N,'monopolies',2.8254374130295047e-05
P,'monopolies',2.125714771591948e-05
M,'monopolies',4.753077617757498e-05
O,'monopolies',5.943430429175111e-06
R,'monopolies',1.4329727018700294e-05
W,'monopolies',4.977600796416127e-05
V,'monopolies',7.497769413599454e-06
C,'monopolies',7.046769408564643e-06
A,'monopolies',1.4272257585704907e-05
D,'monitoring',1.0160846195271142e-05
N,'monitoring',0.00010496877179039235
P,'monitoring',2.125714771591948e-05
M,'monitoring',4.753077617757498e-05
O,'monitoring',5.943430429175111e-06
R,'monitoring',1.4329727018700294e-05
W,'monitoring',4.977600796416127e-05
C,'monitoring',7.046769408564643e-06
A,'monitoring',1.4272257585704907e-05
V,'monitoring',8.997323296319346e-05
D,'monitored',1.0160846195271142e-05
N,'monitored',3.531796766286881e-06
P,'monitored',2.125714771591948e-05
M,'monitored',4.753077617757498e-05
O,'monitored',5.943430429175111e-06
R,'monitored',1.4329727018700294e-05
W,'monitored',4.977600796416127e-05
V,'monitored',9.74710023767929e-05
C,'monitored',7.046769408564643e-06
A,'monitored',1.4272257585704907e-05
D,'monitor',1.0160846195271142e-05
N,'monitor',3.531796766286881e-06
P,'monitor',2.125714771591948e-05
M,'monitor',4.753077617757498e-05
O,'monitor',5.943430429175111e-06
R,'monitor',1.4329727018700294e-05
W,'monitor',4.977600796416127e-05
V,'monitor',0.0001799464659263869
C,'monitor',7.046769408564643e-06
A,'monitor',1.4272257585704907e-05
D,'money-market',1.0160846195271142e-05
A,'money-market',0.0002140838637855736
P,'money-market',2.125714771591948e-05
M,'money-market',4.753077617757498e-05
O,'money-market',5.943430429175111e-06
R,'money-market',1.4329727018700294e-05
W,'money-market',4.977600796416127e-05
V,'money-market',7.497769413599454e-06
C,'money-market',7.046769408564643e-06
N,'money-market',9.990580309993435e-05
D,'money-losing',1.0160846195271142e-05
N,'money-losing',3.531796766286881e-06
P,'money-losing',2.125714771591948e-05
M,'money-losing',4.753077617757498e-05
O,'money-losing',5.943430429175111e-06
R,'money-losing',1.4329727018700294e-05
W,'money-losing',4.977600796416127e-05
V,'money-losing',7.497769413599454e-06
C,'money-losing',7.046769408564643e-06
A,'money-losing',9.990580309993435e-05
D,'money',1.0160846195271142e-05
N,'money',0.0018859794731971944
P,'money',2.125714771591948e-05
M,'money',4.753077617757498e-05
O,'money',5.943430429175111e-06
R,'money',1.4329727018700294e-05
W,'money',4.977600796416127e-05
V,'money',7.497769413599454e-06
C,'money',7.046769408564643e-06
A,'money',1.4272257585704907e-05
D,'monetary',1.0160846195271142e-05
N,'monetary',3.531796766286881e-06
P,'monetary',2.125714771591948e-05
M,'monetary',4.753077617757498e-05
O,'monetary',5.943430429175111e-06
R,'monetary',1.4329727018700294e-05
W,'monetary',4.977600796416127e-05
V,'monetary',7.497769413599454e-06
C,'monetary',7.046769408564643e-06
A,'monetary',0.0009705135158279336
D,'momentum',1.0160846195271142e-05
N,'momentum',7.416773209202449e-05
P,'momentum',2.125714771591948e-05
M,'momentum',4.753077617757498e-05
O,'momentum',5.943430429175111e-06
R,'momentum',1.4329727018700294e-05
W,'momentum',4.977600796416127e-05
V,'momentum',7.497769413599454e-06
C,'momentum',7.046769408564643e-06
A,'momentum',1.4272257585704907e-05
D,'moments',1.0160846195271142e-05
N,'moments',4.591335796172945e-05
P,'moments',2.125714771591948e-05
M,'moments',4.753077617757498e-05
O,'moments',5.943430429175111e-06
R,'moments',1.4329727018700294e-05
W,'moments',4.977600796416127e-05
V,'moments',7.497769413599454e-06
C,'moments',7.046769408564643e-06
A,'moments',1.4272257585704907e-05
D,'momentary',1.0160846195271142e-05
N,'momentary',3.531796766286881e-06
P,'momentary',2.125714771591948e-05
M,'momentary',4.753077617757498e-05
O,'momentary',5.943430429175111e-06
R,'momentary',1.4329727018700294e-05
W,'momentary',4.977600796416127e-05
V,'momentary',7.497769413599454e-06
C,'momentary',7.046769408564643e-06
A,'momentary',9.990580309993435e-05
D,'moment',1.0160846195271142e-05
N,'moment',0.00019071702537949156
P,'moment',2.125714771591948e-05
M,'moment',4.753077617757498e-05
O,'moment',5.943430429175111e-06
R,'moment',1.4329727018700294e-05
W,'moment',4.977600796416127e-05
V,'moment',7.497769413599454e-06
C,'moment',7.046769408564643e-06
A,'moment',1.4272257585704907e-05
D,'modified',1.0160846195271142e-05
N,'modified',3.531796766286881e-06
P,'modified',2.125714771591948e-05
M,'modified',4.753077617757498e-05
O,'modified',5.943430429175111e-06
R,'modified',1.4329727018700294e-05
W,'modified',4.977600796416127e-05
V,'modified',5.2484385895196177e-05
C,'modified',7.046769408564643e-06
A,'modified',1.4272257585704907e-05
D,'modifications',1.0160846195271142e-05
N,'modifications',2.8254374130295047e-05
P,'modifications',2.125714771591948e-05
M,'modifications',4.753077617757498e-05
O,'modifications',5.943430429175111e-06
R,'modifications',1.4329727018700294e-05
W,'modifications',4.977600796416127e-05
V,'modifications',7.497769413599454e-06
C,'modifications',7.046769408564643e-06
A,'modifications',1.4272257585704907e-05
D,'modestly',1.0160846195271142e-05
N,'modestly',3.531796766286881e-06
P,'modestly',2.125714771591948e-05
M,'modestly',4.753077617757498e-05
O,'modestly',5.943430429175111e-06
R,'modestly',0.00030092426739270617
W,'modestly',4.977600796416127e-05
V,'modestly',7.497769413599454e-06
C,'modestly',7.046769408564643e-06
A,'modestly',1.4272257585704907e-05
D,'modest',1.0160846195271142e-05
N,'modest',3.531796766286881e-06
P,'modest',2.125714771591948e-05
M,'modest',4.753077617757498e-05
O,'modest',5.943430429175111e-06
R,'modest',1.4329727018700294e-05
W,'modest',4.977600796416127e-05
V,'modest',7.497769413599454e-06
C,'modest',7.046769408564643e-06
A,'modest',0.0010133302885850484
D,'modernize',1.0160846195271142e-05
N,'modernize',3.531796766286881e-06
P,'modernize',2.125714771591948e-05
M,'modernize',4.753077617757498e-05
O,'modernize',5.943430429175111e-06
R,'modernize',1.4329727018700294e-05
W,'modernize',4.977600796416127e-05
V,'modernize',8.997323296319346e-05
C,'modernize',7.046769408564643e-06
A,'modernize',1.4272257585704907e-05
D,'modernization',1.0160846195271142e-05
N,'modernization',2.4722577364008167e-05
P,'modernization',2.125714771591948e-05
M,'modernization',4.753077617757498e-05
O,'modernization',5.943430429175111e-06
R,'modernization',1.4329727018700294e-05
W,'modernization',4.977600796416127e-05
V,'modernization',7.497769413599454e-06
C,'modernization',7.046769408564643e-06
A,'modernization',1.4272257585704907e-05
D,'modern',1.0160846195271142e-05
N,'modern',3.531796766286881e-06
P,'modern',2.125714771591948e-05
M,'modern',4.753077617757498e-05
O,'modern',5.943430429175111e-06
R,'modern',1.4329727018700294e-05
W,'modern',4.977600796416127e-05
V,'modern',7.497769413599454e-06
C,'modern',7.046769408564643e-06
A,'modern',0.0005423457882567864
D,'moderately',1.0160846195271142e-05
N,'moderately',3.531796766286881e-06
P,'moderately',2.125714771591948e-05
M,'moderately',4.753077617757498e-05
O,'moderately',5.943430429175111e-06
R,'moderately',0.0001862864512431038
W,'moderately',4.977600796416127e-05
V,'moderately',7.497769413599454e-06
C,'moderately',7.046769408564643e-06
A,'moderately',1.4272257585704907e-05
D,'moderate',1.0160846195271142e-05
N,'moderate',3.531796766286881e-06
P,'moderate',2.125714771591948e-05
M,'moderate',4.753077617757498e-05
O,'moderate',5.943430429175111e-06
R,'moderate',1.4329727018700294e-05
W,'moderate',4.977600796416127e-05
V,'moderate',7.497769413599454e-06
C,'moderate',7.046769408564643e-06
A,'moderate',0.0004709845003282619
D,'models',1.0160846195271142e-05
N,'models',0.0001836534318469178
P,'models',2.125714771591948e-05
M,'models',4.753077617757498e-05
O,'models',5.943430429175111e-06
R,'models',1.4329727018700294e-05
W,'models',4.977600796416127e-05
V,'models',7.497769413599454e-06
C,'models',7.046769408564643e-06
A,'models',1.4272257585704907e-05
D,'model',1.0160846195271142e-05
N,'model',0.0001836534318469178
P,'model',2.125714771591948e-05
M,'model',4.753077617757498e-05
O,'model',5.943430429175111e-06
R,'model',1.4329727018700294e-05
W,'model',4.977600796416127e-05
V,'model',7.497769413599454e-06
C,'model',7.046769408564643e-06
A,'model',1.4272257585704907e-05
D,'mode',1.0160846195271142e-05
N,'mode',2.4722577364008167e-05
P,'mode',2.125714771591948e-05
M,'mode',4.753077617757498e-05
O,'mode',5.943430429175111e-06
R,'mode',1.4329727018700294e-05
W,'mode',4.977600796416127e-05
V,'mode',7.497769413599454e-06
C,'mode',7.046769408564643e-06
A,'mode',1.4272257585704907e-05
D,'mobile',1.0160846195271142e-05
N,'mobile',3.531796766286881e-06
P,'mobile',2.125714771591948e-05
M,'mobile',4.753077617757498e-05
O,'mobile',5.943430429175111e-06
R,'mobile',1.4329727018700294e-05
W,'mobile',4.977600796416127e-05
V,'mobile',7.497769413599454e-06
C,'mobile',7.046769408564643e-06
A,'mobile',0.00011417806068563926
D,'mixed',1.0160846195271142e-05
N,'mixed',3.531796766286881e-06
P,'mixed',2.125714771591948e-05
M,'mixed',4.753077617757498e-05
O,'mixed',5.943430429175111e-06
R,'mixed',1.4329727018700294e-05
W,'mixed',4.977600796416127e-05
V,'mixed',0.00031398966688550795
C,'mixed',7.046769408564643e-06
A,'mixed',0.0005851625610139012
D,'mix',1.0160846195271142e-05
N,'mix',7.769952885831138e-05
P,'mix',2.125714771591948e-05
M,'mix',4.753077617757498e-05
O,'mix',5.943430429175111e-06
R,'mix',1.4329727018700294e-05
W,'mix',4.977600796416127e-05
V,'mix',7.497769413599454e-06
C,'mix',7.046769408564643e-06
A,'mix',1.4272257585704907e-05
D,'mistakes',1.0160846195271142e-05
N,'mistakes',4.238156119544257e-05
P,'mistakes',2.125714771591948e-05
M,'mistakes',4.753077617757498e-05
O,'mistakes',5.943430429175111e-06
R,'mistakes',1.4329727018700294e-05
W,'mistakes',4.977600796416127e-05
V,'mistakes',7.497769413599454e-06
C,'mistakes',7.046769408564643e-06
A,'mistakes',1.4272257585704907e-05
D,'mistakenly',1.0160846195271142e-05
N,'mistakenly',3.531796766286881e-06
P,'mistakenly',2.125714771591948e-05
M,'mistakenly',4.753077617757498e-05
O,'mistakenly',5.943430429175111e-06
R,'mistakenly',0.00011463781614960235
W,'mistakenly',4.977600796416127e-05
V,'mistakenly',7.497769413599454e-06
C,'mistakenly',7.046769408564643e-06
A,'mistakenly',1.4272257585704907e-05
D,'mistake',1.0160846195271142e-05
N,'mistake',4.238156119544257e-05
P,'mistake',2.125714771591948e-05
M,'mistake',4.753077617757498e-05
O,'mistake',5.943430429175111e-06
R,'mistake',1.4329727018700294e-05
W,'mistake',4.977600796416127e-05
V,'mistake',7.497769413599454e-06
C,'mistake',7.046769408564643e-06
A,'mistake',1.4272257585704907e-05
D,'misstated',1.0160846195271142e-05
N,'misstated',3.531796766286881e-06
P,'misstated',2.125714771591948e-05
M,'misstated',4.753077617757498e-05
O,'misstated',5.943430429175111e-06
R,'misstated',1.4329727018700294e-05
W,'misstated',4.977600796416127e-05
V,'misstated',6.747992472239509e-05
C,'misstated',7.046769408564643e-06
A,'misstated',1.4272257585704907e-05
D,'mission',1.0160846195271142e-05
N,'mission',6.357234179316386e-05
P,'mission',2.125714771591948e-05
M,'mission',4.753077617757498e-05
O,'mission',5.943430429175111e-06
R,'mission',1.4329727018700294e-05
W,'mission',4.977600796416127e-05
V,'mission',7.497769413599454e-06
C,'mission',7.046769408564643e-06
A,'mission',1.4272257585704907e-05
D,'missing',1.0160846195271142e-05
N,'missing',3.531796766286881e-06
P,'missing',2.125714771591948e-05
M,'missing',4.753077617757498e-05
O,'missing',5.943430429175111e-06
R,'missing',1.4329727018700294e-05
W,'missing',4.977600796416127e-05
V,'missing',0.00032826192447121285
C,'missing',7.046769408564643e-06
A,'missing',9.990580309993435e-05
D,'missiles',1.0160846195271142e-05
N,'missiles',4.9445154728016334e-05
P,'missiles',2.125714771591948e-05
M,'missiles',4.753077617757498e-05
O,'missiles',5.943430429175111e-06
R,'missiles',1.4329727018700294e-05
W,'missiles',4.977600796416127e-05
V,'missiles',7.497769413599454e-06
C,'missiles',7.046769408564643e-06
A,'missiles',1.4272257585704907e-05
D,'missile',1.0160846195271142e-05
N,'missile',6.004054502687697e-05
P,'missile',2.125714771591948e-05
M,'missile',4.753077617757498e-05
O,'missile',5.943430429175111e-06
R,'missile',1.4329727018700294e-05
W,'missile',4.977600796416127e-05
V,'missile',7.497769413599454e-06
C,'missile',7.046769408564643e-06
A,'missile',1.4272257585704907e-05
D,'misses',1.0160846195271142e-05
N,'misses',3.531796766286881e-06
P,'misses',2.125714771591948e-05
M,'misses',4.753077617757498e-05
O,'misses',5.943430429175111e-06
R,'misses',1.4329727018700294e-05
W,'misses',4.977600796416127e-05
V,'misses',5.2484385895196177e-05
C,'misses',7.046769408564643e-06
A,'misses',1.4272257585704907e-05
D,'missed',1.0160846195271142e-05
N,'missed',3.531796766286881e-06
P,'missed',2.125714771591948e-05
M,'missed',4.753077617757498e-05
O,'missed',5.943430429175111e-06
R,'missed',1.4329727018700294e-05
W,'missed',4.977600796416127e-05
V,'missed',0.00011246654120399181
C,'missed',7.046769408564643e-06
A,'missed',1.4272257585704907e-05
D,'miss',1.0160846195271142e-05
N,'miss',3.531796766286881e-06
P,'miss',2.125714771591948e-05
M,'miss',4.753077617757498e-05
O,'miss',5.943430429175111e-06
R,'miss',1.4329727018700294e-05
W,'miss',4.977600796416127e-05
V,'miss',9.74710023767929e-05
C,'miss',7.046769408564643e-06
A,'miss',1.4272257585704907e-05
D,'mismanagement',1.0160846195271142e-05
N,'mismanagement',2.4722577364008167e-05
P,'mismanagement',2.125714771591948e-05
M,'mismanagement',4.753077617757498e-05
O,'mismanagement',5.943430429175111e-06
R,'mismanagement',1.4329727018700294e-05
W,'mismanagement',4.977600796416127e-05
V,'mismanagement',7.497769413599454e-06
C,'mismanagement',7.046769408564643e-06
A,'mismanagement',1.4272257585704907e-05
D,'misleading',1.0160846195271142e-05
N,'misleading',3.531796766286881e-06
P,'misleading',2.125714771591948e-05
M,'misleading',4.753077617757498e-05
O,'misleading',5.943430429175111e-06
R,'misleading',1.4329727018700294e-05
W,'misleading',4.977600796416127e-05
A,'misleading',0.00017126709102845887
C,'misleading',7.046769408564643e-06
V,'misleading',9.990580309993435e-05
D,'misconduct',1.0160846195271142e-05
N,'misconduct',2.4722577364008167e-05
P,'misconduct',2.125714771591948e-05
M,'misconduct',4.753077617757498e-05
O,'misconduct',5.943430429175111e-06
R,'misconduct',1.4329727018700294e-05
W,'misconduct',4.977600796416127e-05
V,'misconduct',7.497769413599454e-06
C,'misconduct',7.046769408564643e-06
A,'misconduct',1.4272257585704907e-05
D,'mirror',1.0160846195271142e-05
N,'mirror',3.531796766286881e-06
P,'mirror',2.125714771591948e-05
M,'mirror',4.753077617757498e-05
O,'mirror',5.943430429175111e-06
R,'mirror',1.4329727018700294e-05
W,'mirror',4.977600796416127e-05
V,'mirror',5.998215530879563e-05
C,'mirror',7.046769408564643e-06
A,'mirror',1.4272257585704907e-05
D,'minutes',1.0160846195271142e-05
N,'minutes',0.00024016218010750788
P,'minutes',2.125714771591948e-05
M,'minutes',4.753077617757498e-05
O,'minutes',5.943430429175111e-06
R,'minutes',1.4329727018700294e-05
W,'minutes',4.977600796416127e-05
V,'minutes',7.497769413599454e-06
C,'minutes',7.046769408564643e-06
A,'minutes',1.4272257585704907e-05
D,'minute',1.0160846195271142e-05
N,'minute',6.004054502687697e-05
P,'minute',2.125714771591948e-05
M,'minute',4.753077617757498e-05
O,'minute',5.943430429175111e-06
R,'minute',1.4329727018700294e-05
W,'minute',4.977600796416127e-05
V,'minute',7.497769413599454e-06
C,'minute',7.046769408564643e-06
A,'minute',1.4272257585704907e-05
D,'minus',1.0160846195271142e-05
N,'minus',3.531796766286881e-06
P,'minus',2.125714771591948e-05
M,'minus',4.753077617757498e-05
O,'minus',5.943430429175111e-06
R,'minus',1.4329727018700294e-05
W,'minus',4.977600796416127e-05
V,'minus',7.497769413599454e-06
C,'minus',5.6374155268517145e-05
A,'minus',1.4272257585704907e-05
D,'minority',1.0160846195271142e-05
N,'minority',0.00024369397687379479
P,'minority',2.125714771591948e-05
M,'minority',4.753077617757498e-05
O,'minority',5.943430429175111e-06
R,'minority',1.4329727018700294e-05
W,'minority',4.977600796416127e-05
V,'minority',7.497769413599454e-06
C,'minority',7.046769408564643e-06
A,'minority',1.4272257585704907e-05
D,'minorities',1.0160846195271142e-05
N,'minorities',4.238156119544257e-05
P,'minorities',2.125714771591948e-05
M,'minorities',4.753077617757498e-05
O,'minorities',5.943430429175111e-06
R,'minorities',1.4329727018700294e-05
W,'minorities',4.977600796416127e-05
V,'minorities',7.497769413599454e-06
C,'minorities',7.046769408564643e-06
A,'minorities',1.4272257585704907e-05
D,'minor',1.0160846195271142e-05
N,'minor',3.531796766286881e-06
P,'minor',2.125714771591948e-05
M,'minor',4.753077617757498e-05
O,'minor',5.943430429175111e-06
R,'minor',1.4329727018700294e-05
W,'minor',4.977600796416127e-05
V,'minor',7.497769413599454e-06
C,'minor',7.046769408564643e-06
A,'minor',0.0007421573944566552
D,'mink',1.0160846195271142e-05
N,'mink',2.4722577364008167e-05
P,'mink',2.125714771591948e-05
M,'mink',4.753077617757498e-05
O,'mink',5.943430429175111e-06
R,'mink',1.4329727018700294e-05
W,'mink',4.977600796416127e-05
V,'mink',7.497769413599454e-06
C,'mink',7.046769408564643e-06
A,'mink',1.4272257585704907e-05
D,'ministry',1.0160846195271142e-05
N,'ministry',0.00011301749652118019
P,'ministry',2.125714771591948e-05
M,'ministry',4.753077617757498e-05
O,'ministry',5.943430429175111e-06
R,'ministry',1.4329727018700294e-05
W,'ministry',4.977600796416127e-05
V,'ministry',7.497769413599454e-06
C,'ministry',7.046769408564643e-06
A,'ministry',1.4272257585704907e-05
D,'ministries',1.0160846195271142e-05
N,'ministries',2.8254374130295047e-05
P,'ministries',2.125714771591948e-05
M,'ministries',4.753077617757498e-05
O,'ministries',5.943430429175111e-06
R,'ministries',1.4329727018700294e-05
W,'ministries',4.977600796416127e-05
V,'ministries',7.497769413599454e-06
C,'ministries',7.046769408564643e-06
A,'ministries',1.4272257585704907e-05
D,'ministers',1.0160846195271142e-05
N,'ministers',7.416773209202449e-05
P,'ministers',2.125714771591948e-05
M,'ministers',4.753077617757498e-05
O,'ministers',5.943430429175111e-06
R,'ministers',1.4329727018700294e-05
W,'ministers',4.977600796416127e-05
V,'ministers',7.497769413599454e-06
C,'ministers',7.046769408564643e-06
A,'ministers',1.4272257585704907e-05
D,'minister',1.0160846195271142e-05
N,'minister',0.00018012163508063093
P,'minister',2.125714771591948e-05
